"obs","words","count"
4117,"디지털콘텐츠",9
4118,"최강자",9
4119,"pioneer",9
4120,"인턴",9
4121,"고에",9
4122,"통칭",9
4123,"스마트폰에서는",9
4124,"티몬",9
4125,"심전도",9
4126,"하영",9
4127,"seung",9
4128,"방치",9
4129,"울타리",9
4130,"금융전산",9
4131,"연차총회",9
4132,"우선주",9
4133,"프티",9
4134,"우군",9
4135,"b2b플라자를",9
4136,"브로커",9
4137,"회비",9
4138,"영세업체",9
4139,"emv",9
4140,"수납",9
4141,"프로토콜",9
4142,"깔지",9
4143,"캐시",9
4144,"김정기",9
4145,"스팸",9
4146,"경력5년이상",9
4147,"핑거",9
4148,"포의",9
4149,"아시아금융",9
4150,"pad",9
4151,"황영기",9
4152,"자금결제",9
4153,"여수",9
4154,"액티브엑스와",9
4155,"이용현황",9
4156,"jwle",9
4157,"jwlee",9
4158,"운기",9
4159,"mts",9
4160,"hwlee",9
4161,"p2p대출을",9
4162,"유증",9
4163,"대여금고",9
4164,"중동시장",9
4165,"인터파크컨소시엄은",9
4166,"캐피탈사",9
4167,"위챗페이",9
4168,"브이뱅크",9
4169,"에이티솔루션즈는",9
4170,"eci",9
4171,"buzz",9
4172,"ceg4204",9
4173,"waf",9
4174,"payease",9
4175,"기브텍은",9
4176,"정부24",9
4177,"코인플러그는",9
4178,"vaymuon",9
4179,"esc",9
4180,"kyc",9
4181,"양국",8
4182,"제일",8
4183,"ipo",8
4184,"아마존에",8
4185,"저작권",8
4186,"전격",8
4187,"가스",8
4188,"고개",8
4189,"고시",8
4190,"기금",8
4191,"바닥",8
4192,"균형",8
4193,"내수시장",8
4194,"체질",8
4195,"현안",8
4196,"기세",8
4197,"강의",8
4198,"선발",8
4199,"입시",8
4200,"졸업",8
4201,"학과",8
4202,"학교",8
4203,"권리",8
4204,"복지",8
4205,"금년",8
4206,"뉴질랜드",8
4207,"부품",8
4208,"감당",8
4209,"당신",8
4210,"레저",8
4211,"민주화",8
4212,"상식",8
4213,"월세",8
4214,"이정",8
4215,"주식회사",8
4216,"판매업체",8
4217,"인물",8
4218,"봇물",8
4219,"취업",8
4220,"네이버나",8
4221,"두려움",8
4222,"서적",8
4223,"직업",8
4224,"수억",8
4225,"촉각",8
4226,"화려",8
4227,"양도",8
4228,"열람",8
4229,"열악",8
4230,"월급",8
4231,"장병",8
4232,"중개수수료",8
4233,"퇴직",8
4234,"소폭",8
4235,"브라",8
4236,"태풍",8
4237,"국가간",8
4238,"신소재",8
4239,"신호탄",8
4240,"전략적",8
4241,"제목",8
4242,"입성",8
4243,"유진",8
4244,"롯데면세점",8
4245,"미국내",8
4246,"판매액",8
4247,"롯데백화점",8
4248,"보유자",8
4249,"교통비",8
4250,"김모",8
4251,"순식간",8
4252,"감독하",8
4253,"회원수",8
4254,"지체",8
4255,"해상",8
4256,"스북을",8
4257,"유럽에서",8
4258,"유럽에서는",8
4259,"유럽연합",8
4260,"물류센터",8
4261,"선두기업",8
4262,"각별",8
4263,"산업용",8
4264,"풍림",8
4265,"영문",8
4266,"활기",8
4267,"거품",8
4268,"등록부",8
4269,"로고",8
4270,"객관적",8
4271,"빅데이터에",8
4272,"불신",8
4273,"관문",8
4274,"기부",8
4275,"냉장고",8
4276,"국서",8
4277,"이석",8
4278,"표정",8
4279,"ubs",8
4280,"근일",8
4281,"보존",8
4282,"준기",8
4283,"계류",8
4284,"한국경제tv",8
4285,"행정지도",8
4286,"가시성",8
4287,"신혜",8
4288,"에이전트",8
4289,"이원",8
4290,"주말",8
4291,"입사",8
4292,"여름",8
4293,"아웃",8
4294,"최악",8
4295,"심리",8
4296,"핀테크사업",8
4297,"비즈",8
4298,"프린팅",8
4299,"회생",8
4300,"근간",8
4301,"상관",8
4302,"고지서",8
4303,"합하",8
4304,"kaist",8
4305,"후진국",8
4306,"역차별",8
4307,"뉴스1",8
4308,"내일",8
4309,"경쟁업체",8
4310,"무통장",8
4311,"유통회사",8
4312,"대내외",8
4313,"수천",8
4314,"음란물",8
4315,"대포",8
4316,"민영",8
4317,"도박",8
4318,"스마트폰만",8
4319,"밀착형",8
4320,"조화",8
4321,"충성",8
4322,"로켓",8
4323,"실험",8
4324,"위성",8
4325,"평가항목",8
4326,"구제",8
4327,"그해",8
4328,"국자",8
4329,"운전면허증",8
4330,"물리적",8
4331,"나이",8
4332,"일변도",8
4333,"오동",8
4334,"선도기업",8
4335,"초기단계",8
4336,"희기",8
4337,"태평로",8
4338,"교훈",8
4339,"텐페이가",8
4340,"우량",8
4341,"유연성",8
4342,"밀접",8
4343,"스마트워치",8
4344,"플래시",8
4345,"광구",8
4346,"해운",8
4347,"선박",8
4348,"이득",8
4349,"자결",8
4350,"대처방법",8
4351,"무상",8
4352,"괴물",8
4353,"왕은",8
4354,"통신회사",8
4355,"품질인증",8
4356,"비지니스",8
4357,"수료",8
4358,"내정",8
4359,"순조",8
4360,"금융자본",8
4361,"버그",8
4362,"골드만삭스는",8
4363,"조차",8
4364,"iptv",8
4365,"고안",8
4366,"크리스",8
4367,"불법행위",8
4368,"소문",8
4369,"보험업",8
4370,"화이트",8
4371,"시큐락",8
4372,"물꼬",8
4373,"재발",8
4374,"그랜드볼룸",8
4375,"착안",8
4376,"차별적",8
4377,"개막식",8
4378,"권유",8
4379,"평생",8
4380,"전가",8
4381,"이미",8
4382,"투자자금",8
4383,"최첨단",8
4384,"엑스포",8
4385,"텐페이는",8
4386,"당하",8
4387,"경영환경",8
4388,"보안대책",8
4389,"비번",8
4390,"개선대책",8
4391,"공공성",8
4392,"간접적",8
4393,"포트폴리오",8
4394,"후강통",8
4395,"kmlee",8
4396,"촉매",8
4397,"1단계로",8
4398,"김종현",8
4399,"키패드",8
4400,"비교우위",8
4401,"전국경제인연합회",8
4402,"제각각",8
4403,"중국인민",8
4404,"일괄적",8
4405,"조문",8
4406,"순서",8
4407,"관공서",8
4408,"파기",8
4409,"공신력",8
4410,"파이낸스",8
4411,"자산가치",8
4412,"생애",8
4413,"허락",8
4414,"산업협회",8
4415,"체험단",8
4416,"강임호",8
4417,"개회사",8
4418,"기증",8
4419,"씨티그룹은",8
4420,"지능적",8
4421,"반론",8
4422,"지원액",8
4423,"누계",8
4424,"아이비",8
4425,"피자",8
4426,"올앳",8
4427,"원터치",8
4428,"kcp",8
4429,"전산센터",8
4430,"자판기",8
4431,"윈도우",8
4432,"클립",8
4433,"착오",8
4434,"엑티브엑스",8
4435,"체이스",8
4436,"취급기관",8
4437,"태블릿pc를",8
4438,"교묘",8
4439,"sbi액시즈",8
4440,"세분화",8
4441,"가게",8
4442,"협약식",8
4443,"엑티브x를",8
4444,"보증기금",8
4445,"규제방식",8
4446,"kjpark",8
4447,"소셜네트워크서비스를",8
4448,"미래에셋증권과",8
4449,"진입자",8
4450,"엑티브x",8
4451,"전산망",8
4452,"기술정보",8
4453,"무담보",8
4454,"크레디트",8
4455,"그리스",8
4456,"피고",8
4457,"금고",8
4458,"예방법",8
4459,"다중",8
4460,"이지웰페어",8
4461,"면죄부",8
4462,"만기일",8
4463,"전자계",8
4464,"연체율",8
4465,"hanira",8
4466,"네이버페이를",8
4467,"김동",8
4468,"대출이자",8
4469,"락인",8
4470,"파트너쉽을",8
4471,"은산분리는",8
4472,"충칭시",8
4473,"정형",8
4474,"개인대출",8
4475,"세빗",8
4476,"하노버에서",8
4477,"김정태",8
4478,"b2c분야",8
4479,"후불식",8
4480,"자기장",8
4481,"그린웰",8
4482,"현금ic카드나",8
4483,"렌딧은",8
4484,"ibk중국법인을",8
4485,"청진",8
4486,"필기시험",8
4487,"payco",8
4488,"이지스엔터프라이즈는",8
4489,"원옥",8
4490,"kg이니시스로부터",8
4491,"모빌리언스가",8
4492,"윤희석",8
4493,"전자신문사",8
4494,"프리미어파트너스가",8
4495,"김인순",8
4496,"한컴시큐어",8
4497,"블즈",8
4498,"존에",8
4499,"벤딩",8
4500,"비티씨코리아닷컴",8
4501,"비바리퍼블리카는",8
4502,"사이버마일즈",8
4503,"신한금투",8
4504,"제큐어프리사인",8
4505,"가전",7
4506,"관세",7
4507,"공정",7
4508,"가정",7
4509,"각오",7
4510,"갤럭시a",7
4511,"발족",7
4512,"생산업체",7
4513,"양산",7
4514,"이현",7
4515,"명령",7
4516,"이성",7
4517,"탐지기",7
4518,"발돋움",7
4519,"방점",7
4520,"게재",7
4521,"이수",7
4522,"관광",7
4523,"매진",7
4524,"상존",7
4525,"수주",7
4526,"저성장",7
4527,"회원국",7
4528,"밑거름",7
4529,"사랑",7
4530,"완성도",7
4531,"탐욕",7
4532,"태동",7
4533,"환자",7
4534,"종사",7
4535,"캐피털",7
4536,"펀딩을",7
4537,"고속성장",7
4538,"구사",7
4539,"취재팀",7
4540,"캠프",7
4541,"데스크톱",7
4542,"까닭",7
4543,"아마존도",7
4544,"옥션을",7
4545,"철수",7
4546,"뉴욕타임스",7
4547,"모방",7
4548,"창고",7
4549,"가전제품",7
4550,"압박",7
4551,"경제력",7
4552,"남자",7
4553,"의뢰",7
4554,"중시하",7
4555,"첨단기술",7
4556,"사망",7
4557,"소지자",7
4558,"약자",7
4559,"자격요건",7
4560,"비부",7
4561,"커피전문점",7
4562,"휴게소",7
4563,"강타",7
4564,"게임산업",7
4565,"경환",7
4566,"남녀",7
4567,"미래산업",7
4568,"비결",7
4569,"서막",7
4570,"악재",7
4571,"여가",7
4572,"제4차",7
4573,"첫발",7
4574,"패널",7
4575,"폐해",7
4576,"양분",7
4577,"박상",7
4578,"비공개",7
4579,"monocle",7
4580,"김창욱기자",7
4581,"사장단",7
4582,"기관투자",7
4583,"발상",7
4584,"파운드",7
4585,"misp",7
4586,"진전",7
4587,"지메",7
4588,"보호법",7
4589,"아태지역",7
4590,"초입",7
4591,"pan",7
4592,"생소",7
4593,"전방위적",7
4594,"친숙",7
4595,"메뉴",7
4596,"가속",7
4597,"승진",7
4598,"스티브",7
4599,"메이저",7
4600,"타사",7
4601,"임대료",7
4602,"일본도",7
4603,"질서",7
4604,"두각",7
4605,"마주",7
4606,"시청자",7
4607,"처지",7
4608,"복구",7
4609,"메시징",7
4610,"물결",7
4611,"다우",7
4612,"sbi액시즈는",7
4613,"보단",7
4614,"아날로그",7
4615,"일대",7
4616,"가맹점수",7
4617,"조사결과",7
4618,"재정비",7
4619,"세탁",7
4620,"서정",7
4621,"실력",7
4622,"정당",7
4623,"입주",7
4624,"hkshin",7
4625,"두배",7
4626,"웹표준으로",7
4627,"경쟁우위",7
4628,"존재감",7
4629,"면담",7
4630,"농장",7
4631,"jslee",7
4632,"비유",7
4633,"전쟁터",7
4634,"정면",7
4635,"김수",7
4636,"세부적",7
4637,"뉴욕증시",7
4638,"viviana49",7
4639,"고비용",7
4640,"상응",7
4641,"만료",7
4642,"연방",7
4643,"기종",7
4644,"조절",7
4645,"충실",7
4646,"화물",7
4647,"공학",7
4648,"이번주",7
4649,"전통주",7
4650,"경보",7
4651,"경영주",7
4652,"시니어",7
4653,"이관",7
4654,"소매업체",7
4655,"핵심적",7
4656,"개도국",7
4657,"국제공항",7
4658,"사적",7
4659,"연구실",7
4660,"이스라엘",7
4661,"본토",7
4662,"과시",7
4663,"분배",7
4664,"자이",7
4665,"급증세",7
4666,"일본계",7
4667,"원리",7
4668,"외산",7
4669,"폐쇄형",7
4670,"텅쉰이",7
4671,"마카",7
4672,"사용료",7
4673,"그늘",7
4674,"갱신",7
4675,"일원",7
4676,"질병",7
4677,"공헌",7
4678,"전선",7
4679,"다자",7
4680,"돌파구",7
4681,"상위권",7
4682,"dna",7
4683,"함정",7
4684,"소비패턴",7
4685,"서클",7
4686,"오래전",7
4687,"정보수집",7
4688,"주정부",7
4689,"도산",7
4690,"체인점",7
4691,"경력직",7
4692,"독과점",7
4693,"미서명",7
4694,"거부감",7
4695,"대란",7
4696,"손목",7
4697,"vip",7
4698,"스냅",7
4699,"베드",7
4700,"유커",7
4701,"장밋빛",7
4702,"되지",7
4703,"핀테크기업들이",7
4704,"회계연도",7
4705,"멀티",7
4706,"세무",7
4707,"김관",7
4708,"다행",7
4709,"고위관계자",7
4710,"상공인",7
4711,"배우자",7
4712,"롯데홈쇼핑",7
4713,"정보통신정책",7
4714,"개발팀",7
4715,"crm",7
4716,"주효했다",7
4717,"부위",7
4718,"시행착오",7
4719,"웹서비스",7
4720,"최성",7
4721,"정립",7
4722,"bmw",7
4723,"사행성",7
4724,"수천만",7
4725,"제도권",7
4726,"외형",7
4727,"자본제휴",7
4728,"하진",7
4729,"통신요금",7
4730,"현혹",7
4731,"광화",7
4732,"장수",7
4733,"연례",7
4734,"산적",7
4735,"보이스",7
4736,"구조적",7
4737,"기입",7
4738,"업체별",7
4739,"인터넷주소",7
4740,"이례적",7
4741,"진지",7
4742,"전례",7
4743,"나우",7
4744,"무용지물",7
4745,"경희",7
4746,"선례",7
4747,"멜론",7
4748,"갖다대면",7
4749,"당해",7
4750,"해독",7
4751,"매개",7
4752,"이럴",7
4753,"rckye",7
4754,"신속성",7
4755,"빗장",7
4756,"국내진출",7
4757,"양쪽",7
4758,"조파",7
4759,"1단계",7
4760,"센트",7
4761,"주상",7
4762,"pin",7
4763,"길거리",7
4764,"변모",7
4765,"중립성",7
4766,"애물단지",7
4767,"nice",7
4768,"공급업체",7
4769,"조영",7
4770,"운용자",7
4771,"삼성sds는",7
4772,"positive100",7
4773,"사후관리",7
4774,"윤선",7
4775,"롯데카드가",7
4776,"심포지엄",7
4777,"유화",7
4778,"html5로",7
4779,"호스팅",7
4780,"외의",7
4781,"론칭한",7
4782,"saas",7
4783,"반년",7
4784,"경비",7
4785,"경영혁신",7
4786,"대금지급",7
4787,"안일",7
4788,"직간접적",7
4789,"수급자",7
4790,"리지",7
4791,"소비자금융",7
4792,"보안관리",7
4793,"지능화",7
4794,"코넥스",7
4795,"변질",7
4796,"소멸",7
4797,"노정",7
4798,"국제특허",7
4799,"팩스",7
4800,"크루셜텍은",7
4801,"디맨드",7
4802,"정보제공",7
4803,"제1호",7
4804,"의자",7
4805,"수취인",7
4806,"퍼트",7
4807,"격변",7
4808,"중동지역",7
4809,"투트랙",7
4810,"웹표준인",7
4811,"라쿠텐뱅크",7
4812,"영업력",7
4813,"최소화해",7
4814,"플린트",7
4815,"보세구역",7
4816,"혁신안",7
4817,"보신주의",7
4818,"그녀",7
4819,"재유",7
4820,"캐나다",7
4821,"퓨처",7
4822,"제17회",7
4823,"청구서",7
4824,"아메리카",7
4825,"부정행위",7
4826,"긴급출동",7
4827,"동창",7
4828,"정보서비스",7
4829,"이자수익",7
4830,"세이",7
4831,"고성",7
4832,"어느정도",7
4833,"교신",7
4834,"셀잇",7
4835,"안드로이드폰과",7
4836,"하나n월렛",7
4837,"내규",7
4838,"nia",7
4839,"장담",7
4840,"자필서",7
4841,"지방세",7
4842,"존스",7
4843,"기프트카드",7
4844,"급선무",7
4845,"영역별",7
4846,"중고스마트폰",7
4847,"초기화",7
4848,"입질",7
4849,"제작진",7
4850,"시큐브는",7
4851,"외부자",7
4852,"관인",7
4853,"국책은행",7
4854,"이학",7
4855,"중안",7
4856,"한국emc",7
4857,"파인",7
4858,"용하",7
4859,"김진화",7
4860,"용주",7
4861,"기업메시징",7
4862,"유럽에서도",7
4863,"선임연구위원",7
4864,"메르스",7
4865,"2bric",7
4866,"비이",7
4867,"렌도는",7
4868,"심동",7
4869,"sijeon",7
4870,"주금",7
4871,"kg모빌리언스를",7
4872,"연합뉴스tv",7
4873,"핀테크발",7
4874,"핀테크산업은",7
4875,"저신용자",7
4876,"노틸러스",7
4877,"핀테크기업이",7
4878,"리서치업체",7
4879,"대출업무",7
4880,"apt",7
4881,"채무불이행",7
4882,"스탁",7
4883,"p2p는",7
4884,"분산형",7
4885,"최동수firefly",7
4886,"현동",7
4887,"인터파크뱅크",7
4888,"500v컨소시엄은",7
4889,"윤보",7
4890,"승차권",7
4891,"총집결",7
4892,"금리하락",7
4893,"미래에셋증권이",7
4894,"앤트파이낸셜과",7
4895,"엔엑스키",7
4896,"2금융권과",7
4897,"연구위원회",7
4898,"원액",7
4899,"ceg420",7
4900,"1q뱅크를",7
4901,"피노텍",7
4902,"드론산업을",7
4903,"클라르나는",7
4904,"p2p금융을",7
4905,"클라우드링크는",7
4906,"a2ia는",7
4907,"a2ia와",7
4908,"개인id",7
4909,"cj오쇼핑",6
4910,"롯데마트",6
4911,"원동력",6
4912,"유통채널",6
4913,"저가",6
4914,"중국어",6
4915,"팽창",6
4916,"나노",6
4917,"고사",6
4918,"신형",6
4919,"신흥국",6
4920,"인류",6
4921,"인쇄",6
4922,"탈출",6
4923,"프로세서",6
4924,"선전",6
4925,"중심지로",6
4926,"평균치",6
4927,"선풍적",6
4928,"cnn",6
4929,"대결",6
4930,"불량",6
4931,"블룸버그",6
4932,"새정치",6
4933,"원고",6
4934,"월평균",6
4935,"전력",6
4936,"조현",6
4937,"철회",6
4938,"해명",6
4939,"hsh",6
4940,"승호",6
4941,"학습",6
4942,"자치구",6
4943,"넷째",6
4944,"진심",6
4945,"박미",6
4946,"채팅",6
4947,"내실",6
4948,"동반자",6
4949,"스스로",6
4950,"실질",6
4951,"심층",6
4952,"양질",6
4953,"임대주택",6
4954,"대수",6
4955,"중국판",6
4956,"짝퉁",6
4957,"숙박",6
4958,"수백",6
4959,"대외",6
4960,"역점",6
4961,"수월",6
4962,"야심",6
4963,"성사",6
4964,"역부족",6
4965,"지사장",6
4966,"런던에",6
4967,"회계법인",6
4968,"스위스",6
4969,"보증금",6
4970,"편안",6
4971,"에이",6
4972,"포장",6
4973,"간이",6
4974,"곤란",6
4975,"공제",6
4976,"구조개혁",6
4977,"부모",6
4978,"소득공제",6
4979,"아들",6
4980,"코스닥시장",6
4981,"토지",6
4982,"휴대품",6
4983,"양식",6
4984,"은퇴",6
4985,"광풍",6
4986,"네이버에",6
4987,"망라",6
4988,"반격",6
4989,"방송통신",6
4990,"설문",6
4991,"시발점",6
4992,"안보",6
4993,"의료기기",6
4994,"이견",6
4995,"일방",6
4996,"입체적",6
4997,"정상화",6
4998,"제자리",6
4999,"지각",6
5000,"진료",6
5001,"청사진",6
5002,"티커머스",6
5003,"황창규",6
5004,"도매",6
5005,"모금",6
5006,"배송지",6
5007,"자전거",6
5008,"청소년",6
5009,"최대치",6
5010,"복귀",6
5011,"연맹",6
5012,"과언",6
5013,"명단",6
5014,"발기인",6
5015,"노무",6
5016,"창의력",6
5017,"상품구매",6
5018,"진흥센터",6
5019,"간극",6
5020,"역설적",6
5021,"용돈",6
5022,"격돌",6
5023,"욕구",6
5024,"상속",6
5025,"고향",6
5026,"국유기업",6
5027,"출장",6
5028,"한눈",6
5029,"lig",6
5030,"상담원",6
5031,"알파",6
5032,"콘텐츠와",6
5033,"구가",6
5034,"국회의원",6
5035,"주기적",6
5036,"뭘까",6
5037,"벤처캐피털",6
5038,"아성",6
5039,"대담",6
5040,"시상식",6
5041,"흐름",6
5042,"반박",6
5043,"잉카인터넷",6
5044,"오의",6
5045,"위챗과",6
5046,"김은정kej",6
5047,"로이터통신",6
5048,"편익증진",6
5049,"해외공관",6
5050,"전년동기",6
5051,"배우",6
5052,"쟁탈전",6
5053,"open",6
5054,"최상",6
5055,"실체",6
5056,"최저가",6
5057,"비디오",6
5058,"연설",6
5059,"등기",6
5060,"축사",6
5061,"아이콘",6
5062,"연대",6
5063,"박선미psm82",6
5064,"증거",6
5065,"종료일",6
5066,"총수",6
5067,"일기",6
5068,"족쇄",6
5069,"모바일앱",6
5070,"옵션",6
5071,"통신기술",6
5072,"폭등",6
5073,"몸값",6
5074,"아주",6
5075,"교차",6
5076,"열거",6
5077,"중국경제",6
5078,"아레",6
5079,"금번",6
5080,"소리",6
5081,"프레",6
5082,"스마트폰이라는",6
5083,"베팅",6
5084,"잠재적",6
5085,"통신인",6
5086,"말하기",6
5087,"dvd",6
5088,"속수무책",6
5089,"기획자",6
5090,"키움증권이",6
5091,"메이크샵",6
5092,"오상",6
5093,"위로",6
5094,"출근",6
5095,"현주소",6
5096,"정보업체",6
5097,"진일보",6
5098,"코어",6
5099,"관람",6
5100,"매도",6
5101,"손안",6
5102,"철학",6
5103,"퇴근",6
5104,"손자",6
5105,"이에따",6
5106,"인근",6
5107,"효율화",6
5108,"gmail",6
5109,"잠정",6
5110,"전원",6
5111,"고전",6
5112,"모델과",6
5113,"일선",6
5114,"김정혁",6
5115,"소비자보호법",6
5116,"시장환경",6
